user,date,cluster,cluster_name
164,2022-03-15 22:31:32,13,bytearray(b'Underachiever')
164,2022-03-20 12:12:27,13,bytearray(b'Underachiever')
164,2022-04-08 09:44:09,13,bytearray(b'Underachiever')
164,2022-04-11 18:18:27,13,bytearray(b'Underachiever')
164,2022-04-19 13:00:42,13,bytearray(b'Underachiever')
164,2022-04-26 19:31:44,13,bytearray(b'Underachiever')
164,2022-05-05 17:26:32,13,bytearray(b'Underachiever')
165,2022-03-15 22:31:32,11,bytearray(b'Regular')
165,2022-03-20 12:12:27,15,bytearray(b'Regular_halfheartedlike')
165,2022-04-08 09:44:09,10,bytearray(b'Achiever')
165,2022-04-11 18:18:27,14,bytearray(b'Regular_achieverlike')
165,2022-04-19 13:00:42,14,bytearray(b'Regular_achieverlike')
165,2022-04-26 19:31:44,14,bytearray(b'Regular_achieverlike')
165,2022-05-05 17:26:32,14,bytearray(b'Regular_achieverlike')
166,2022-03-15 22:31:32,13,bytearray(b'Underachiever')
166,2022-03-20 12:12:27,13,bytearray(b'Underachiever')
166,2022-04-08 09:44:09,13,bytearray(b'Underachiever')
166,2022-04-11 18:18:27,13,bytearray(b'Underachiever')
166,2022-04-19 13:00:42,13,bytearray(b'Underachiever')
166,2022-04-26 19:31:44,13,bytearray(b'Underachiever')
166,2022-05-05 17:26:32,13,bytearray(b'Underachiever')
167,2022-03-15 22:31:32,13,bytearray(b'Underachiever')
167,2022-03-20 12:12:27,13,bytearray(b'Underachiever')
168,2022-03-15 22:31:32,13,bytearray(b'Underachiever')
168,2022-03-20 12:12:27,12,bytearray(b'Halfhearted')
168,2022-04-08 09:44:09,12,bytearray(b'Halfhearted')
168,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
168,2022-04-19 13:00:42,13,bytearray(b'Underachiever')
168,2022-04-26 19:31:44,13,bytearray(b'Underachiever')
168,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
169,2022-03-15 22:31:32,10,bytearray(b'Achiever')
169,2022-03-20 12:12:27,14,bytearray(b'Regular_achieverlike')
169,2022-04-08 09:44:09,14,bytearray(b'Regular_achieverlike')
169,2022-04-11 18:18:27,14,bytearray(b'Regular_achieverlike')
169,2022-04-19 13:00:42,14,bytearray(b'Regular_achieverlike')
169,2022-04-26 19:31:44,14,bytearray(b'Regular_achieverlike')
169,2022-05-05 17:26:32,14,bytearray(b'Regular_achieverlike')
170,2022-03-15 22:31:32,13,bytearray(b'Underachiever')
170,2022-03-20 12:12:27,13,bytearray(b'Underachiever')
170,2022-04-08 09:44:09,13,bytearray(b'Underachiever')
170,2022-04-11 18:18:27,13,bytearray(b'Underachiever')
170,2022-04-19 13:00:42,13,bytearray(b'Underachiever')
170,2022-04-26 19:31:44,13,bytearray(b'Underachiever')
170,2022-05-05 17:26:32,13,bytearray(b'Underachiever')
171,2022-03-15 22:31:32,13,bytearray(b'Underachiever')
171,2022-03-20 12:12:27,13,bytearray(b'Underachiever')
171,2022-04-08 09:44:09,13,bytearray(b'Underachiever')
171,2022-04-11 18:18:27,13,bytearray(b'Underachiever')
171,2022-04-19 13:00:42,13,bytearray(b'Underachiever')
171,2022-04-26 19:31:44,13,bytearray(b'Underachiever')
171,2022-05-05 17:26:32,13,bytearray(b'Underachiever')
172,2022-03-15 22:31:32,11,bytearray(b'Regular')
172,2022-03-20 12:12:27,10,bytearray(b'Achiever')
172,2022-04-08 09:44:09,14,bytearray(b'Regular_achieverlike')
172,2022-04-11 18:18:27,14,bytearray(b'Regular_achieverlike')
172,2022-04-19 13:00:42,14,bytearray(b'Regular_achieverlike')
172,2022-04-26 19:31:44,14,bytearray(b'Regular_achieverlike')
172,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
173,2022-03-15 22:31:32,11,bytearray(b'Regular')
173,2022-03-20 12:12:27,14,bytearray(b'Regular_achieverlike')
173,2022-04-08 09:44:09,14,bytearray(b'Regular_achieverlike')
173,2022-04-11 18:18:27,14,bytearray(b'Regular_achieverlike')
173,2022-04-19 13:00:42,14,bytearray(b'Regular_achieverlike')
173,2022-04-26 19:31:44,14,bytearray(b'Regular_achieverlike')
173,2022-05-05 17:26:32,14,bytearray(b'Regular_achieverlike')
174,2022-03-15 22:31:32,11,bytearray(b'Regular')
174,2022-03-20 12:12:27,15,bytearray(b'Regular_halfheartedlike')
174,2022-04-08 09:44:09,10,bytearray(b'Achiever')
174,2022-04-11 18:18:27,10,bytearray(b'Achiever')
174,2022-04-19 13:00:42,10,bytearray(b'Achiever')
174,2022-04-26 19:31:44,10,bytearray(b'Achiever')
174,2022-05-05 17:26:32,10,bytearray(b'Achiever')
175,2022-03-15 22:31:32,11,bytearray(b'Regular')
175,2022-03-20 12:12:27,15,bytearray(b'Regular_halfheartedlike')
175,2022-04-08 09:44:09,10,bytearray(b'Achiever')
175,2022-04-11 18:18:27,10,bytearray(b'Achiever')
175,2022-04-19 13:00:42,10,bytearray(b'Achiever')
175,2022-04-26 19:31:44,10,bytearray(b'Achiever')
175,2022-05-05 17:26:32,10,bytearray(b'Achiever')
176,2022-03-15 22:31:32,12,bytearray(b'Halfhearted')
176,2022-03-20 12:12:27,15,bytearray(b'Regular_halfheartedlike')
176,2022-04-08 09:44:09,12,bytearray(b'Halfhearted')
176,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
176,2022-04-19 13:00:42,12,bytearray(b'Halfhearted')
176,2022-04-26 19:31:44,12,bytearray(b'Halfhearted')
176,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
177,2022-03-15 22:31:32,11,bytearray(b'Regular')
177,2022-03-20 12:12:27,14,bytearray(b'Regular_achieverlike')
177,2022-04-08 09:44:09,14,bytearray(b'Regular_achieverlike')
177,2022-04-11 18:18:27,14,bytearray(b'Regular_achieverlike')
177,2022-04-19 13:00:42,10,bytearray(b'Achiever')
177,2022-04-26 19:31:44,10,bytearray(b'Achiever')
177,2022-05-05 17:26:32,10,bytearray(b'Achiever')
178,2022-03-15 22:31:32,10,bytearray(b'Achiever')
178,2022-03-20 12:12:27,10,bytearray(b'Achiever')
178,2022-04-08 09:44:09,14,bytearray(b'Regular_achieverlike')
178,2022-04-11 18:18:27,14,bytearray(b'Regular_achieverlike')
178,2022-04-19 13:00:42,14,bytearray(b'Regular_achieverlike')
178,2022-04-26 19:31:44,14,bytearray(b'Regular_achieverlike')
178,2022-05-05 17:26:32,14,bytearray(b'Regular_achieverlike')
